day	sum	infected	cured	deceased
2906	270047.995725	0.000329	237757.224619	32290.770777
2907	270047.995752	0.000327	237757.224645	32290.770780
2908	270047.995778	0.000325	237757.224670	32290.770783
2909	270047.995805	0.000323	237757.224695	32290.770787
2910	270047.995831	0.000321	237757.224720	32290.770790
2911	270047.995857	0.000319	237757.224744	32290.770793
2912	270047.995883	0.000317	237757.224769	32290.770797
2913	270047.995908	0.000315	237757.224793	32290.770800
2914	270047.995934	0.000313	237757.224817	32290.770803
2915	270047.995959	0.000311	237757.224841	32290.770806
2916	270047.995984	0.000309	237757.224865	32290.770810
2917	270047.996009	0.000307	237757.224889	32290.770813
2918	270047.996034	0.000305	237757.224913	32290.770816
2919	270047.996059	0.000304	237757.224936	32290.770819
2920	270047.996084	0.000302	237757.224959	32290.770822
2921	270047.996108	0.000300	237757.224983	32290.770825
2922	270047.996132	0.000298	237757.225006	32290.770829
2923	270047.996156	0.000296	237757.225028	32290.770832
2924	270047.996180	0.000294	237757.225051	32290.770835
2925	270047.996204	0.000293	237757.225074	32290.770838
2926	270047.996228	0.000291	237757.225096	32290.770841
2927	270047.996251	0.000289	237757.225118	32290.770844
2928	270047.996275	0.000287	237757.225141	32290.770847
2929	270047.996298	0.000286	237757.225163	32290.770850
2930	270047.996321	0.000284	237757.225185	32290.770853
2931	270047.996344	0.000282	237757.225206	32290.770856
2932	270047.996367	0.000280	237757.225228	32290.770859
2933	270047.996389	0.000279	237757.225249	32290.770861
2934	270047.996412	0.000277	237757.225271	32290.770864
2935	270047.996434	0.000275	237757.225292	32290.770867
2936	270047.996457	0.000273	237757.225313	32290.770870
2937	270047.996479	0.000272	237757.225334	32290.770873
2938	270047.996501	0.000270	237757.225355	32290.770876
2939	270047.996522	0.000268	237757.225376	32290.770878
2940	270047.996544	0.000266	237757.225396	32290.770881
2941	270047.996566	0.000265	237757.225417	32290.770884
2942	270047.996587	0.000263	237757.225437	32290.770887
2943	270047.996608	0.000261	237757.225458	32290.770890
2944	270047.996630	0.000260	237757.225478	32290.770892
2945	270047.996651	0.000258	237757.225498	32290.770895
2946	270047.996671	0.000256	237757.225518	32290.770898
2947	270047.996692	0.000255	237757.225537	32290.770900
2948	270047.996713	0.000253	237757.225557	32290.770903
2949	270047.996733	0.000251	237757.225576	32290.770906
2950	270047.996754	0.000250	237757.225596	32290.770908
2951	270047.996774	0.000248	237757.225615	32290.770911
2952	270047.996794	0.000247	237757.225634	32290.770913
2953	270047.996814	0.000245	237757.225653	32290.770916
2954	270047.996834	0.000243	237757.225672	32290.770918
2955	270047.996854	0.000242	237757.225691	32290.770921
2956	270047.996873	0.000240	237757.225709	32290.770923
2957	270047.996893	0.000239	237757.225728	32290.770926
2958	270047.996912	0.000237	237757.225746	32290.770928
2959	270047.996931	0.000236	237757.225764	32290.770931
2960	270047.996951	0.000235	237757.225783	32290.770933
2961	270047.996970	0.000233	237757.225801	32290.770936
2962	270047.996988	0.000232	237757.225818	32290.770938
2963	270047.997007	0.000231	237757.225836	32290.770941
2964	270047.997026	0.000229	237757.225854	32290.770943
2965	270047.997044	0.000228	237757.225871	32290.770945
2966	270047.997063	0.000227	237757.225889	32290.770948
2967	270047.997081	0.000225	237757.225906	32290.770950
